time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2019-09-26T17:25:00.000Z","LatLng(41.1017, -72.935)","1.853442636","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-10-02T17:30:00.000Z","LatLng(41.1017, -72.935)","6.351263643","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-10-10T18:30:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-10-17T17:40:00.000Z","LatLng(41.1017, -72.935)","5.693104985","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-10-24T17:05:00.000Z","LatLng(41.1017, -72.935)","7.497908986","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-11-01T17:55:00.000Z","LatLng(41.1017, -72.935)","5.969397134","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-11-07T18:00:00.000Z","LatLng(41.1017, -72.935)","-6.874204305","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-11-14T18:05:00.000Z","LatLng(41.1017, -72.935)","13.96634238","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-11-21T17:30:00.000Z","LatLng(41.1017, -72.935)","-1.261944427","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-11-28T18:15:00.000Z","LatLng(41.1017, -72.935)","42.46482273","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-12-05T18:25:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-12-12T18:00:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-12-19T18:05:00.000Z","LatLng(41.1017, -72.935)","-4.419877737","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2019-12-26T17:45:00.000Z","LatLng(41.1017, -72.935)","-13.64735796","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-01-04T17:55:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-01-11T17:05:00.000Z","LatLng(41.1017, -72.935)","8.97521604","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-01-18T18:20:00.000Z","LatLng(41.1017, -72.935)","3.93227312","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-01-25T18:10:00.000Z","LatLng(41.1017, -72.935)","19.48419868","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-02-01T17:25:00.000Z","LatLng(41.1017, -72.935)","-11.10686586","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-02-08T17:40:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-02-15T18:30:00.000Z","LatLng(41.1017, -72.935)","-5.526875017","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-02-22T17:40:00.000Z","LatLng(41.1017, -72.935)","11.63371103","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-02-29T18:10:00.000Z","LatLng(41.1017, -72.935)","7.829392607","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-03-07T18:05:00.000Z","LatLng(41.1017, -72.935)","10.21255788","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-03-14T17:15:00.000Z","LatLng(41.1017, -72.935)","38.16288517","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-03-21T17:25:00.000Z","LatLng(41.1017, -72.935)","0.924270445","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-03-28T18:25:00.000Z","LatLng(41.1017, -72.935)","4.392123536","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-04-04T17:35:00.000Z","LatLng(41.1017, -72.935)","17.8529381","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-04-11T18:35:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-04-18T18:10:00.000Z","LatLng(41.1017, -72.935)","-3.177915975","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-04-25T17:10:00.000Z","LatLng(41.1017, -72.935)","20.71294386","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-05-02T17:30:00.000Z","LatLng(41.1017, -72.935)","NaN","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-05-09T17:25:00.000Z","LatLng(41.1017, -72.935)","23.49246933","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-05-16T18:10:00.000Z","LatLng(41.1017, -72.935)","28.9369238","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-05-23T18:20:00.000Z","LatLng(41.1017, -72.935)","-17.05006925","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-05-30T18:25:00.000Z","LatLng(41.1017, -72.935)","27.43021161","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-06-06T18:30:00.000Z","LatLng(41.1017, -72.935)","-12.3226345","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-06-13T17:00:00.000Z","LatLng(41.1017, -72.935)","-4.067259324","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-06-20T17:05:00.000Z","LatLng(41.1017, -72.935)","-13.38567435","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-06-27T17:10:00.000Z","LatLng(41.1017, -72.935)","-34.75445668","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-07-04T17:15:00.000Z","LatLng(41.1017, -72.935)","4.188169396","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-07-11T17:20:00.000Z","LatLng(41.1017, -72.935)","-5.052775525","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-07-18T17:30:00.000Z","LatLng(41.1017, -72.935)","35.0000035","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-07-25T17:35:00.000Z","LatLng(41.1017, -72.935)","38.6943885","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-08-01T17:40:00.000Z","LatLng(41.1017, -72.935)","29.80296753","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-08-08T17:45:00.000Z","LatLng(41.1017, -72.935)","16.09130083","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-08-15T17:55:00.000Z","LatLng(41.1017, -72.935)","28.12420944","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-09-05T18:10:00.000Z","LatLng(41.1017, -72.935)","-5.703069193","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-09-12T18:15:00.000Z","LatLng(41.1017, -72.935)","-2.794628861","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-09-19T18:25:00.000Z","LatLng(41.1017, -72.935)","27.78245982","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-09-26T18:30:00.000Z","LatLng(41.1017, -72.935)","24.94499196","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-10-02T17:55:00.000Z","LatLng(41.1017, -72.935)","1.318634425","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-10-10T17:05:00.000Z","LatLng(41.1017, -72.935)","-9.335191594","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-10-17T18:05:00.000Z","LatLng(41.1017, -72.935)","-1.924735946","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
"2020-10-24T18:10:00.000Z","LatLng(41.1017, -72.935)","0.066911886","","Invalid DateTime","NASA OBPG","MODIS Aqua","","MODISA L2 LAC OC"
